timestamp,structure_id,sensor_id,location,stress_MPa,strain_microstrain,vibration_m_s2,crack_length_mm,temperature_C,humidity_pct,moisture_pct,permeability_e_minus12_m2,corrosion_rate_mm_per_yr,battery_voltage,signal_strength_dBm,status_flag,anomaly
2024-10-27 23:40:29.162916096,BRG-020,NODE-0051,column,9.988,108.47,0.1282,0.112,8.5,40.78,1.318,1.1965,0.0825,4.105,-77.3,ok,False
2024-10-10 17:52:24.194419456,BRG-006,NODE-0091,deck,5.825,77.91,0.0483,0.432,16.52,55.57,2.426,0.9466,0.131,3.111,-68.7,ok,False
2024-10-18 12:07:55.247524864,BRG-020,NODE-0086,abutment,22.071,94.81,0.5797,0.292,6.12,40.19,1.744,1.0845,0.2052,3.435,-77.4,ok,False
2025-08-28 11:55:32.133213184,BRG-008,NODE-0020,column,21.624,415.34,0.1504,0.04,6.33,39.91,2.09,1.1944,0.0578,4.049,-66.5,ok,False
2025-01-29 08:32:19.873987328,BRG-010,NODE-0039,column,17.964,360.23,0.1029,0.459,5.01,66.23,1.692,0.98,0.0891,3.004,-86.4,ok,False
2025-06-08 22:17:32.025202432,BRG-018,NODE-0089,support,5.81,238.47,0.0563,0.471,9.67,68.14,1.115,1.1401,0.0898,3.822,-78.9,ok,False
2025-03-20 23:03:37.101710080,BRG-003,NODE-0037,column,10.439,355.73,0.1281,0.01,10.49,30.56,2.132,0.9089,0.1172,3.241,-58.0,ok,False
2024-08-27 00:29:09.774977536,BRG-013,NODE-0051,beam,19.521,508.41,0.4142,0.106,16.2,66.9,1.965,0.9842,0.1114,3.725,-83.7,ok,False
2024-09-18 13:01:12.367236608,BRG-012,NODE-0069,deck,14.233,127.92,0.1465,0.488,27.73,63.64,2.141,1.0956,0.0324,4.149,-80.1,ok,False
2025-02-17 08:35:04.050405120,BRG-008,NODE-0040,deck,21.996,375.89,0.0916,0.53,23.14,54.11,2.628,0.9284,0.1243,4.1,-89.8,ok,False
2024-10-30 06:24:00.864086272,BRG-008,NODE-0002,foundation,8.229,387.69,0.2967,0.089,7.19,29.83,2.178,1.166,0.1291,3.174,-50.0,ok,False
2024-11-16 23:43:21.980197888,BRG-001,NODE-0004,abutment,12.764,197.9,0.2197,0.068,20.76,41.48,1.345,1.2502,0.0231,3.583,-54.5,ok,False
2025-04-13 16:23:50.063006464,BRG-008,NODE-0002,column,11.724,350.2,0.3112,0.003,7.0,32.59,2.428,0.7562,0.0916,3.808,-61.4,ok,False
2025-09-19 01:25:02.430243072,BRG-009,NODE-0078,abutment,11.402,372.85,0.0511,0.019,-0.93,60.17,2.173,1.1973,0.1334,3.984,-74.2,ok,False
2025-02-01 19:06:25.598559744,BRG-018,NODE-0056,support,12.987,64.75,0.5188,0.58,11.31,74.99,2.021,0.7835,0.156,3.399,-69.2,ok,False
2025-05-13 07:49:42.178217984,BRG-016,NODE-0065,deck,9.259,175.39,0.2614,0.066,20.1,55.8,1.963,0.9728,0.1506,3.204,-87.6,ok,False
2025-07-08 10:50:35.103510272,BRG-006,NODE-0046,foundation,16.699,406.94,0.1522,0.384,12.8,38.03,1.446,1.1667,0.1062,3.279,-83.2,ok,False
2024-08-27 20:38:53.033303296,BRG-018,NODE-0030,support,10.423,102.35,0.2266,0.137,16.8,60.96,2.485,1.0362,0.0791,3.573,-61.7,ok,False
2025-08-26 17:40:52.925292544,BRG-007,NODE-0019,midspan,18.953,520.82,0.0922,0.088,14.38,33.56,2.205,1.2983,0.126,3.383,-68.5,ok,False
2024-10-21 23:39:37.317731840,BRG-008,NODE-0048,deck,21.557,392.18,0.298,0.231,2.91,33.49,1.606,1.4393,0.185,3.754,-88.5,ok,False
2024-11-23 19:53:57.083708160,BRG-001,NODE-0082,foundation,11.412,525.05,0.5854,0.094,25.25,26.73,1.391,1.1963,0.1608,3.086,-51.5,ok,False
2024-12-17 23:47:49.846984704,BRG-016,NODE-0066,abutment,15.984,97.28,0.6304,0.097,17.7,56.8,2.018,1.187,0.052,4.134,-58.1,ok,False
2025-04-14 21:12:00.432043264,BRG-002,NODE-0039,column,17.383,174.59,0.1912,0.004,8.6,39.36,2.209,0.9249,0.0486,3.524,-63.7,ok,False
2024-09-20 20:42:20.414041600,BRG-016,NODE-0078,beam,10.003,566.53,0.0809,0.481,18.43,72.56,2.614,1.0153,0.1533,3.494,-66.7,ok,False
2025-02-19 06:40:08.640864256,BRG-012,NODE-0051,support,6.928,278.69,0.2776,0.475,28.0,60.24,2.206,0.8386,0.1958,3.029,-58.2,ok,False
2024-09-10 05:19:12.475247616,BRG-007,NODE-0039,foundation,21.737,243.44,0.2108,0.4,23.53,72.79,2.297,1.2094,0.0755,3.429,-71.9,ok,False
2025-03-21 15:22:54.977497856,BRG-017,NODE-0034,support,7.487,475.8,0.1857,0.032,6.77,31.66,2.022,0.9362,0.0388,3.789,-72.1,maintenance_needed,False
2025-02-10 15:17:17.983798272,BRG-007,NODE-0057,support,14.385,196.58,0.4833,0.59,22.5,51.8,2.61,0.8655,0.1273,3.091,-57.8,ok,False
2024-12-10 20:54:00.324032256,BRG-005,NODE-0094,support,5.634,535.7,0.355,0.096,24.87,48.46,1.448,1.2505,0.1849,3.067,-83.0,ok,False
2024-11-26 18:56:46.660666112,BRG-001,NODE-0067,abutment,7.337,460.42,0.4504,0.002,23.1,39.94,1.442,1.2072,0.0754,3.627,-78.6,ok,False
2025-07-12 21:24:49.468946944,BRG-008,NODE-0024,beam,12.54,311.73,0.1181,0.326,16.25,40.74,1.765,1.1942,0.0675,4.013,-72.2,ok,False
2024-10-18 03:29:28.136813568,BRG-013,NODE-0078,column,21.719,331.18,0.3475,0.301,4.37,42.23,2.239,1.0756,0.1654,3.315,-54.9,ok,False
2025-05-02 14:31:21.548154880,BRG-014,NODE-0011,abutment,22.896,209.35,0.4184,0.083,26.01,53.36,1.619,1.1628,0.1231,3.814,-69.5,ok,False
2025-01-28 03:44:09.504950528,BRG-004,NODE-0056,abutment,14.837,171.56,0.0972,0.535,15.23,67.13,2.313,1.001,0.0562,4.136,-71.8,ok,False
2024-09-05 05:18:29.270927104,BRG-016,NODE-0071,midspan,14.098,435.23,0.4171,0.265,21.65,66.49,2.834,1.0896,0.1667,3.774,-55.1,ok,False
2024-12-08 01:41:36.129612800,BRG-002,NODE-0082,foundation,6.416,560.09,0.3072,0.039,23.36,36.12,1.025,1.186,0.0025,3.11,-72.4,ok,False
2025-09-06 20:35:17.011700992,BRG-012,NODE-0026,deck,21.986,246.3,0.6669,0.074,4.54,52.65,2.246,1.0688,0.2069,3.359,-53.9,ok,False
2024-10-23 17:54:16.525652736,BRG-004,NODE-0002,support,20.365,276.28,0.5612,0.219,3.69,34.18,2.1,1.1144,0.2065,3.896,-87.0,ok,False
2025-08-21 00:23:15.499549952,BRG-012,NODE-0085,midspan,11.641,473.91,0.2116,0.042,10.2,38.81,2.465,1.0438,0.0457,3.342,-55.4,sensor_fault,True
2025-06-16 05:59:23.276327680,BRG-009,NODE-0061,abutment,20.043,274.09,0.19,0.506,5.04,57.32,1.781,1.0767,0.1519,4.137,-69.5,ok,False
2024-10-28 20:47:48.766876672,BRG-003,NODE-0077,deck,5.66,59.84,0.5375,0.104,12.34,39.26,2.126,1.1338,0.1572,3.518,-88.9,ok,False
2024-11-30 18:57:21.224122624,BRG-002,NODE-0077,foundation,14.154,336.59,0.2965,0.081,31.36,42.3,1.589,1.1625,0.1107,3.593,-58.3,ok,False
2025-09-24 04:18:34.671467008,BRG-008,NODE-0022,foundation,10.23,133.58,0.154,0.093,12.13,69.01,2.275,1.2877,0.1815,4.154,-58.9,ok,False
2025-04-03 20:12:49.036903680,BRG-009,NODE-0034,foundation,10.909,207.15,0.663,0.083,1.94,29.01,2.593,0.8415,0.1957,3.952,-54.7,ok,False
2025-09-18 13:53:46.282628352,BRG-012,NODE-0038,foundation,14.797,136.42,0.0066,0.076,-0.13,58.97,2.746,1.1144,0.192,3.249,-66.8,ok,False
2024-11-24 12:13:14.959495936,BRG-015,NODE-0061,support,7.415,227.14,0.4148,0.022,19.53,37.63,1.724,1.0773,0.0066,3.101,-72.6,ok,False
2025-02-21 23:57:20.144014336,BRG-002,NODE-0033,deck,13.02,175.88,0.1177,0.476,22.37,43.48,2.14,0.8644,0.0539,3.532,-67.2,ok,False
2024-12-20 00:45:43.474347264,BRG-012,NODE-0010,midspan,9.98,59.67,0.6113,0.01,9.98,50.31,1.914,1.0791,0.0174,3.648,-66.2,ok,False
2024-10-26 00:37:48.226822656,BRG-006,NODE-0026,beam,13.453,390.81,0.3762,0.155,7.65,32.38,2.011,1.1978,0.0662,3.727,-88.0,ok,False
2025-04-09 01:59:10.315031552,BRG-005,NODE-0053,abutment,12.198,415.11,0.3746,0.069,9.01,43.41,2.473,0.915,0.0419,3.787,-62.7,ok,False
2025-08-05 20:30:40.504050432,BRG-005,NODE-0086,beam,5.851,73.43,0.4749,0.056,21.08,28.31,2.183,1.1665,0.1359,3.465,-86.5,ok,False
2025-06-21 05:02:30.135013632,BRG-019,NODE-0094,deck,10.255,34.53,0.5867,0.549,8.31,64.67,1.214,1.0743,0.0846,3.259,-61.1,ok,False
2024-11-11 16:01:48.010801152,BRG-019,NODE-0072,foundation,14.521,295.53,0.4601,0.072,14.92,35.76,1.813,1.0947,0.0165,3.343,-87.3,ok,False
2024-11-07 19:51:38.829883136,BRG-008,NODE-0048,deck,21.023,48.29,0.1231,0.056,7.78,25.95,1.633,1.1978,0.0693,3.285,-74.1,ok,False
2025-01-23 15:14:42.448244736,BRG-004,NODE-0070,support,17.367,506.34,0.0432,0.449,4.71,69.36,1.704,0.7782,0.1136,3.358,-68.6,ok,False
2024-09-11 00:31:19.387938816,BRG-010,NODE-0009,midspan,19.074,454.68,0.1286,0.449,22.96,66.56,2.618,1.2157,0.1309,4.063,-84.9,ok,False
2025-02-25 22:02:42.016201728,BRG-003,NODE-0059,deck,10.463,209.02,0.168,0.349,21.66,49.5,2.264,0.8347,0.0973,3.968,-57.8,ok,False
2025-02-21 15:18:53.033303296,BRG-008,NODE-0016,abutment,16.426,86.58,0.0381,0.485,25.17,56.78,2.166,0.8482,0.1714,4.131,-75.2,ok,False
2025-02-13 19:08:09.288929024,BRG-015,NODE-0042,deck,5.275,318.95,0.252,0.495,21.13,48.08,2.862,0.8186,0.0528,3.523,-52.0,ok,False
2025-01-14 10:25:22.952295424,BRG-012,NODE-0091,foundation,12.057,420.47,0.2167,0.284,9.58,63.04,1.968,1.0835,0.1337,3.16,-52.2,ok,False
2025-08-09 04:11:57.191719168,BRG-012,NODE-0088,foundation,20.196,351.73,0.2096,0.022,19.21,28.49,1.639,1.209,0.1587,3.951,-64.8,ok,False
2025-08-15 23:24:55.949594880,BRG-018,NODE-0098,support,11.17,343.43,0.2977,0.016,19.6,28.86,1.835,1.2584,0.1908,3.544,-87.0,ok,False
2025-03-05 04:46:56.921692160,BRG-004,NODE-0062,midspan,17.32,231.09,0.257,0.215,20.38,48.51,2.836,0.8144,0.1332,4.067,-65.9,ok,False
2025-05-08 22:13:04.158415872,BRG-017,NODE-0029,support,23.451,181.52,0.132,0.094,24.38,69.33,1.593,0.9594,0.196,3.365,-81.4,ok,False
2024-12-21 22:50:48.064806400,BRG-020,NODE-0027,abutment,23.411,346.92,0.1186,0.018,16.46,52.95,1.525,1.1746,0.1213,3.071,-79.5,ok,False
2025-07-04 01:13:57.083708160,BRG-016,NODE-0057,deck,17.848,228.22,0.0116,0.445,7.49,60.36,1.508,1.1849,0.0056,3.073,-68.0,ok,False
2024-09-21 15:54:27.326732544,BRG-001,NODE-0005,foundation,12.733,273.28,0.2796,0.532,27.06,68.0,2.152,1.1001,0.1723,3.567,-52.5,ok,False
2024-11-23 17:01:08.046804736,BRG-020,NODE-0010,deck,19.365,393.98,0.248,0.071,19.29,25.8,1.477,1.0563,0.1865,3.118,-65.4,ok,False
2025-08-08 21:28:42.772276992,BRG-008,NODE-0031,foundation,15.564,283.38,0.5027,10.04552062020717,24.54,25.89,1.948,1.2191,0.1644,3.369,-56.8,ok,True
2025-02-06 09:31:05.346534656,BRG-013,NODE-0089,abutment,8.263,458.83,0.3762,0.595,18.8,69.66,1.749,1.0287,0.0606,3.755,-79.9,ok,False
2025-03-29 00:02:22.574257408,BRG-014,NODE-0058,column,16.673,509.52,0.3769,0.038,1.32,40.61,2.46,0.8158,0.0501,3.108,-82.0,ok,False
2024-09-08 10:06:56.921692160,BRG-020,NODE-0027,support,10.598,159.55,0.1262,0.386,15.61,62.67,2.704,1.2067,0.0686,3.27,-69.4,ok,False
2025-05-07 17:24:53.789378816,BRG-014,NODE-0026,foundation,14.256,528.59,0.0084,0.091,28.98,62.78,1.791,1.0256,0.1871,3.791,-63.0,ok,False
2025-08-28 10:57:55.787578880,BRG-018,NODE-0022,abutment,18.94,250.37,0.174,0.071,14.05,44.63,2.239,1.0069,0.1446,3.423,-88.3,ok,False
2024-12-05 21:50:53.465346560,BRG-018,NODE-0031,midspan,12.729,352.84,0.0243,0.09,23.03,45.57,1.631,1.2193,0.194,3.024,-59.3,ok,False
2024-10-16 18:50:52.385238528,BRG-014,NODE-0008,beam,5.064,235.79,0.4938,0.363,6.71,41.09,1.974,1.1012,0.1712,3.972,-72.7,ok,False
2025-09-11 10:02:20.414041600,BRG-009,NODE-0023,foundation,7.706,249.76,0.3539,0.081,5.33,58.36,2.259,1.0835,0.0553,4.025,-73.5,ok,False
2025-03-23 19:13:37.641764096,BRG-004,NODE-0015,deck,20.11,375.53,0.2156,0.097,4.58,19.86,2.196,0.8683,0.0318,3.149,-68.6,ok,False
2025-08-24 18:38:11.989198848,BRG-012,NODE-0011,deck,21.583,130.09,0.1776,0.097,9.3,29.43,1.451,1.0034,0.1163,3.096,-61.6,ok,False
2025-07-23 03:11:53.951395072,BRG-013,NODE-0070,deck,14.425,108.1,0.0896,0.023,18.28,38.52,1.934,1.3574,0.0212,3.441,-70.2,ok,False
2025-09-20 21:34:54.329433088,BRG-003,NODE-0016,beam,16.739,535.46,0.1681,0.055,3.79,64.09,2.4,0.9159,0.0907,3.318,-75.5,ok,False
2024-11-03 20:48:40.612061184,BRG-005,NODE-0035,support,13.199,452.15,0.0537,0.052,15.37,33.06,1.44,1.1672,0.1115,3.725,-65.3,ok,False
2024-12-29 19:01:31.809180928,BRG-008,NODE-0071,deck,8.073,312.39,0.067,0.094,5.33,66.44,1.94,0.9984,0.1107,3.046,-83.3,ok,False
2024-09-13 06:17:14.743474176,BRG-003,NODE-0062,beam,15.257,100.93,0.1685,0.458,26.99,61.43,2.533,1.1376,0.0695,3.725,-67.0,ok,False
2025-06-15 01:11:12.907290624,BRG-005,NODE-0022,beam,5.51,172.26,0.143,0.572,5.18,61.69,1.513,1.107,0.0328,3.116,-74.3,ok,False
2024-12-16 21:52:28.514851584,BRG-012,NODE-0045,deck,14.631,416.42,0.6378,0.004,19.87,54.23,2.136,0.9278,0.1815,3.838,-60.0,ok,False
2025-07-07 16:36:04.536453632,BRG-015,NODE-0080,support,11.945,92.0,0.3537,0.38,13.02,47.26,1.381,1.1667,0.021,3.484,-52.4,sensor_fault,True
2025-02-02 03:44:52.709271040,BRG-015,NODE-0087,deck,6.491,85.13,0.2783,0.569,14.1,60.6,2.64,0.9083,0.0342,3.535,-63.6,ok,False
2025-06-07 15:34:08.964896512,BRG-005,NODE-0031,abutment,6.49,416.95,0.2445,0.432,2.08,58.67,1.086,1.1937,0.1681,3.649,-50.6,ok,False
2024-12-18 09:23:53.303330304,BRG-002,NODE-0052,foundation,21.23,519.38,0.2049,0.062,21.67,48.01,1.801,1.1265,0.0977,3.273,-52.9,ok,False
2024-09-08 03:23:42.502250240,BRG-011,NODE-0002,deck,21.645,117.42,0.1465,0.351,24.39,71.56,2.015,1.0259,0.0597,3.449,-88.3,ok,False
2024-09-27 11:07:17.443744512,BRG-005,NODE-0045,deck,20.086,154.43,0.5342,0.563,18.43,60.51,1.506,0.9517,0.0544,3.497,-51.0,ok,False
2025-06-18 03:06:51.521152000,BRG-014,NODE-0002,midspan,19.965,334.42,0.2503,0.516,-1.12,58.62,1.613,1.0223,0.06,3.107,-89.0,ok,False
2025-09-06 16:44:51.629163008,BRG-018,NODE-0089,abutment,14.484,434.53,0.4605,0.019,7.79,55.72,2.529,1.0781,0.0965,3.514,-88.2,ok,False
2025-02-12 13:22:22.574257408,BRG-010,NODE-0007,support,11.567,181.12,0.229,0.572,22.67,56.05,2.232,0.8647,0.2185,3.271,-54.7,ok,False
2024-12-08 15:08:04.968496896,BRG-001,NODE-0060,beam,8.161,493.26,0.4839,0.035,19.62,41.46,1.447,1.0354,0.0089,3.448,-75.9,ok,False
2025-01-11 15:12:58.757875712,BRG-015,NODE-0033,beam,21.474,460.33,0.2223,0.189,1.4,63.32,1.925,0.8211,0.1895,3.186,-85.9,ok,False
2024-10-25 03:30:28.622862336,BRG-012,NODE-0036,midspan,18.128,124.7,0.2652,0.141,5.94,24.76,1.851,1.1911,0.1231,3.036,-69.2,ok,False
2025-02-07 02:47:59.567956736,BRG-006,NODE-0048,beam,17.287,283.97,0.3117,0.537,21.01,61.54,2.35,0.8742,0.0331,3.418,-89.9,ok,False
2025-08-14 04:12:40.396039424,BRG-017,NODE-0034,deck,22.478,311.44,0.5658,0.041,15.27,30.94,1.715,1.164,0.2245,3.987,-72.0,ok,False
2024-09-06 09:09:03.294329344,BRG-003,NODE-0078,foundation,6.953,336.27,0.3305,0.328,27.03,66.63,1.924,1.2514,0.1257,3.668,-70.1,maintenance_needed,False
2024-11-13 17:57:17.983798272,BRG-014,NODE-0049,deck,15.021,391.36,0.2444,0.052,17.36,32.29,1.794,1.0834,0.1903,3.576,-53.4,ok,False
2024-09-26 00:33:29.000900096,BRG-004,NODE-0098,foundation,12.64,175.54,0.5358,0.502,15.1,60.29,2.143,1.0571,0.1215,3.557,-70.3,ok,False
2025-08-17 02:17:53.627362816,BRG-018,NODE-0066,beam,16.277,115.14,0.2215,0.098,18.14,25.71,2.496,1.191,0.2032,3.517,-83.5,ok,False
2025-09-03 12:54:00.324032256,BRG-020,NODE-0025,midspan,21.536,473.82,0.1101,0.044,8.42,40.07,2.466,0.9695,0.0959,3.684,-61.7,ok,False
2024-10-06 15:56:36.939693824,BRG-016,NODE-0012,deck,13.023,55.85,0.3059,0.498,6.01,51.68,2.651,1.3262,0.0631,3.127,-52.3,ok,False
2024-11-21 13:10:25.382538240,BRG-008,NODE-0075,deck,6.367,69.08,0.38,0.092,21.03,33.29,2.094,0.9906,0.0522,3.03,-87.3,ok,False
2025-08-24 23:26:13.717371648,BRG-003,NODE-0006,midspan,14.619,438.0,0.2143,0.009,9.4,30.81,2.083,1.1004,0.0703,3.823,-68.2,ok,False
2025-09-09 18:40:30.243024384,BRG-007,NODE-0080,midspan,12.324,318.29,0.3004,0.001,8.95,56.99,2.509,1.1221,0.0925,3.424,-71.3,ok,False
2024-12-10 17:03:34.941494272,BRG-011,NODE-0031,deck,5.446,66.01,0.3808,0.039,24.24,45.49,1.609,1.2813,-0.0031,3.561,-89.0,ok,False
2025-05-24 11:41:42.610260992,BRG-007,NODE-0064,deck,21.534,275.3,0.3968,0.171,21.22,68.68,1.486,1.0381,0.1643,3.433,-78.8,ok,False
2025-06-22 18:29:07.614761472,BRG-001,NODE-0099,deck,6.191,417.26,0.3698,0.592,3.62,57.85,1.671,1.1642,0.0707,3.259,-77.2,maintenance_needed,False
2024-10-10 01:33:06.318631936,BRG-003,NODE-0029,abutment,16.94,313.69,0.071,0.478,13.05,47.54,1.809,1.0209,0.1775,3.834,-78.5,ok,False
2025-01-01 22:52:23.114311424,BRG-001,NODE-0055,column,13.231,106.33,0.0854,0.09,8.98,66.56,1.805,1.0522,0.1226,3.908,-64.6,ok,False
2025-02-27 23:58:11.989198848,BRG-008,NODE-0040,deck,6.143,288.97,0.4941,0.369,20.96,42.37,2.872,0.7403,0.1144,4.093,-66.2,ok,False
2024-10-21 12:08:21.170116864,BRG-005,NODE-0082,foundation,13.293,241.32,0.2694,0.269,8.14,32.57,1.336,1.1701,0.2061,3.75,-87.0,ok,False
2025-01-25 23:53:26.840684288,BRG-011,NODE-0031,support,11.528,130.03,0.2719,0.52,11.26,71.53,17.002102568373495,0.8691,0.2056,3.608,-64.9,ok,True
2025-04-25 15:27:57.407740928,BRG-015,NODE-0072,foundation,19.625,551.76,0.4885,0.045,16.93,45.72,1.898,0.8084,0.1198,3.189,-62.2,ok,False
2025-08-28 03:17:05.022502144,BRG-005,NODE-0010,column,12.674,42.63,0.0323,0.008,9.36,34.94,2.752,1.2415,0.0856,3.23,-70.3,ok,False
2025-06-05 07:53:00.918091776,BRG-003,NODE-0028,foundation,17.32,313.7,0.1366,0.389,7.85,70.62,1.408,1.2366,0.0643,3.153,-84.0,ok,False
2025-05-07 10:41:39.369936896,BRG-019,NODE-0081,foundation,5.658,336.65,0.0734,0.027,20.74,52.51,1.681,1.0341,0.194,3.534,-63.2,ok,False
2025-09-12 01:24:01.944194304,BRG-003,NODE-0026,foundation,14.719,468.28,0.1647,0.075,5.85,59.07,3.203,0.9754,0.111,3.858,-78.1,ok,False
2025-04-30 02:02:11.773177344,BRG-008,NODE-0078,beam,12.21,425.22,0.6049,0.054,18.93,55.84,2.472,0.8505,0.0145,3.132,-51.3,ok,False
2025-09-14 08:07:33.645364480,BRG-009,NODE-0097,midspan,7.273,195.26,0.3148,0.057,5.92,57.45,2.224,1.1505,0.0963,3.047,-72.4,ok,False
2025-03-25 23:04:20.306030592,BRG-004,NODE-0092,foundation,12.29,340.7,0.2968,0.03,4.36,24.74,2.344,0.6912,0.1003,3.02,-67.1,maintenance_needed,False
2025-02-02 18:08:57.893789184,BRG-012,NODE-0059,beam,7.682,76.95,0.4525,0.501,20.26,73.78,2.265,0.792,0.1815,3.178,-86.5,ok,False
2025-09-08 23:28:23.330332928,BRG-004,NODE-0097,foundation,24.41,70.27,0.4005,0.039,1.78,60.05,2.761,1.009,0.0425,3.283,-86.4,ok,False
2024-12-22 11:19:40.558055936,BRG-013,NODE-0069,abutment,14.859,541.2,0.1268,0.069,14.3,54.94,1.832,0.8725,-0.0044,4.026,-69.7,ok,False
2025-08-20 11:54:23.006300672,BRG-018,NODE-0068,abutment,21.643,482.35,0.0942,0.091,14.2,32.3,2.38,1.1637,0.1014,3.236,-62.1,ok,False
2024-10-12 17:52:41.476147712,BRG-012,NODE-0048,deck,10.289,421.54,0.1035,0.434,8.36,42.91,2.336,1.0592,0.1097,3.757,-56.5,ok,False
2024-10-24 01:35:07.290728960,BRG-010,NODE-0024,column,22.994,163.29,0.2159,0.221,4.97,42.09,1.781,1.2839,0.0931,3.835,-77.1,ok,False
2024-11-25 00:42:07.452745216,BRG-002,NODE-0056,abutment,20.766,430.77,0.2249,0.031,22.21,38.76,1.223,1.0843,0.0459,3.909,-76.2,ok,False
2024-10-21 13:05:57.515751680,BRG-015,NODE-0094,beam,11.117,39.39,0.4263,0.202,8.53,29.37,1.53,1.0834,0.1823,3.159,-81.2,ok,False
2025-03-23 04:49:32.457245952,BRG-007,NODE-0084,midspan,19.091,459.35,0.1618,0.079,4.41,35.96,2.35,0.7606,0.1242,3.645,-65.6,ok,False
2025-04-26 18:20:55.085508608,BRG-007,NODE-0057,deck,10.273,446.83,0.4262,0.058,16.14,47.26,2.177,0.845,0.1958,4.175,-62.4,ok,False
2025-07-31 18:34:44.608460800,BRG-002,NODE-0064,column,13.329,483.33,0.284,0.053,20.5,31.76,1.887,1.2016,0.1937,3.725,-52.8,ok,False
2025-05-10 02:03:38.181818368,BRG-011,NODE-0040,deck,9.649,358.07,0.1312,0.015,24.42,53.3,2.092,0.959,0.0314,3.552,-78.0,ok,False
2024-09-27 00:33:37.641764096,BRG-008,NODE-0092,support,9.55,441.74,0.3139,0.589,19.57,76.45,2.288,1.3033,0.0339,3.187,-53.6,ok,False
2025-09-25 03:21:06.966696704,BRG-007,NODE-0056,abutment,15.962,368.71,0.2564,0.049,9.14,68.15,2.532,1.0135,0.1473,3.133,-77.9,ok,False
2025-07-20 23:21:11.287128576,BRG-004,NODE-0035,beam,25.06,536.1,0.5751,0.118,21.71,38.58,1.115,1.1638,0.1146,3.814,-50.7,ok,False
2025-05-08 02:03:20.900089856,BRG-004,NODE-0087,beam,7.174,551.64,0.3375,0.002,26.92,54.05,2.231,0.9076,0.1572,3.017,-50.5,sensor_fault,True
2025-07-30 16:39:23.276327680,BRG-009,NODE-0077,beam,15.742,518.93,0.1851,0.063,21.11,31.97,1.583,1.1558,0.1652,3.772,-68.2,ok,False
2025-01-14 04:39:44.878487808,BRG-011,NODE-0051,foundation,21.275,439.33,0.4116,0.258,12.28,71.41,1.509,0.7756,0.1201,3.602,-75.0,ok,False
2025-08-30 02:19:45.958595840,BRG-019,NODE-0005,abutment,19.312,300.29,0.051,0.002,8.81,44.22,2.13,1.0878,0.0721,3.788,-63.7,ok,False
2024-12-25 23:48:58.973897472,BRG-004,NODE-0040,abutment,7.253,479.32,0.1021,0.075,11.74,58.8,1.581,1.0246,0.0352,3.635,-56.8,ok,False
2025-08-05 06:06:35.319532032,BRG-007,NODE-0030,midspan,15.761,495.65,0.1738,0.038,26.11,20.43,1.455,1.0797,0.0498,3.347,-80.9,ok,False
2024-11-01 01:36:16.417641984,BRG-014,NODE-0022,abutment,14.123,527.28,0.0973,0.017,5.67,28.17,1.998,1.2281,0.0363,3.09,-85.2,ok,False
2024-09-07 01:28:21.170116864,BRG-019,NODE-0040,column,16.75,202.09,0.16,0.367,24.61,78.13,2.567,1.138,0.2035,3.551,-56.0,ok,False
2025-09-11 01:23:53.303330304,BRG-019,NODE-0075,deck,17.473,247.11,0.4098,0.042,10.25,61.16,2.84,0.9863,0.1755,3.824,-86.9,ok,False
2025-04-19 04:53:25.760576000,BRG-017,NODE-0074,abutment,10.73,227.96,0.0126,0.046,13.21,43.94,1.999,0.7858,0.0216,3.512,-82.8,ok,False
2025-09-23 07:11:15.067506688,BRG-016,NODE-0085,beam,20.457,339.86,0.1734,0.011,7.09,59.69,2.603,1.1532,0.1864,3.608,-56.3,ok,False
2025-07-14 14:41:52.331233024,BRG-016,NODE-0005,beam,7.257,190.83,0.4208,0.225,15.11,32.48,1.109,1.1936,0.124,4.132,-68.5,ok,False
2025-07-30 01:17:41.746174464,BRG-019,NODE-0082,beam,23.078,556.89,0.0361,0.005,19.56,45.5,1.639,1.1106,0.148,3.548,-52.0,ok,False
2024-09-17 00:32:11.233123328,BRG-010,NODE-0042,column,5.989,215.88,0.2904,0.502,22.5,65.52,2.444,1.1657,0.0566,3.225,-87.1,ok,False
2025-01-06 02:43:23.060306176,BRG-005,NODE-0016,abutment,17.002,107.69,0.3037,0.074,2.13,67.94,1.602,1.1035,0.0112,4.055,-88.1,ok,False
2024-12-09 07:27:22.844284416,BRG-004,NODE-0002,deck,23.974,481.28,0.0901,0.01,29.98,47.68,1.76,0.9963,0.1555,3.439,-73.3,ok,False
2025-01-15 01:47:04.482448384,BRG-008,NODE-0053,column,9.112,86.05,0.398,0.275,-0.0,72.65,1.767,0.8375,0.0418,3.408,-62.5,ok,False
2024-08-25 20:38:35.751575296,BRG-005,NODE-0095,column,20.608,166.43,0.158,0.05,25.86,64.75,2.569,0.8962,0.1726,3.99,-68.3,ok,False
2024-08-25 14:52:57.677767680,BRG-006,NODE-0001,midspan,22.183,469.9,0.4125,0.093,19.35,67.4,2.681,1.0114,0.2101,3.386,-69.8,ok,False
2025-08-01 15:42:04.212421120,BRG-006,NODE-0082,foundation,15.35,524.75,0.2007,0.063,22.79,29.45,1.184,1.2113,0.126,3.234,-84.3,ok,False
